,order_id,product
12376,290616,Wired Headphones
12452,290692,Lightning Charging Cable
12453,290692,Flatscreen TV
12528,290765,Google Phone
12529,290765,USB-C Charging Cable
12537,290773,Google Phone
12538,290773,Wired Headphones
12558,290793,AAA Batteries (4-pack)
12559,290793,Vareebadd Phone
12577,290811,Google Phone
12578,290811,Bose SoundSport Headphones
12637,290870,Vareebadd Phone
12638,290870,Bose SoundSport Headphones
12640,290872,20in Monitor
12641,290872,AAA Batteries (4-pack)
12644,290875,Wired Headphones
12645,290875,Bose SoundSport Headphones
12660,290890,iPhone
12661,290890,Lightning Charging Cable
12722,290950,Google Phone
12723,290950,USB-C Charging Cable
12804,291030,Google Phone
12805,291030,Wired Headphones
12814,291039,Flatscreen TV
12815,291039,ThinkPad Laptop
12823,291047,USB-C Charging Cable
12824,291047,AAA Batteries (4-pack)
12834,291057,USB-C Charging Cable
12835,291057,Apple Airpods Headphones
12836,291058,Vareebadd Phone
12837,291058,Bose SoundSport Headphones
12838,291058,Wired Headphones
12878,291098,Google Phone
12879,291098,USB-C Charging Cable
12901,291120,AA Batteries (4-pack)
12902,291120,USB-C Charging Cable
12925,291143,iPhone
12926,291143,Lightning Charging Cable
12976,291193,Vareebadd Phone
12977,291193,Wired Headphones
12978,291194,iPhone
12979,291194,Lightning Charging Cable
12999,291214,iPhone
13000,291214,Lightning Charging Cable
13058,291272,AAA Batteries (4-pack)
13059,291272,Lightning Charging Cable
13068,291281,Google Phone
13069,291281,USB-C Charging Cable
13090,291301,Flatscreen TV
13091,291301,iPhone
13170,291380,iPhone
13171,291380,Wired Headphones
13196,291405,Bose SoundSport Headphones
13197,291405,USB-C Charging Cable
13208,291416,Lightning Charging Cable
13209,291416,USB-C Charging Cable
13225,291432,Google Phone
13226,291432,Wired Headphones
13267,291473,iPhone
13268,291473,Apple Airpods Headphones
13283,291488,Google Phone
13284,291488,USB-C Charging Cable
13305,291509,Google Phone
13306,291509,USB-C Charging Cable
13355,291558,iPhone
13356,291558,USB-C Charging Cable
13371,291573,iPhone
13372,291573,Lightning Charging Cable
13379,291580,ThinkPad Laptop
13380,291580,AAA Batteries (4-pack)
13436,291636,Wired Headphones
13437,291636,AAA Batteries (4-pack)
13472,291671,AAA Batteries (4-pack)
13473,291671,Apple Airpods Headphones
13484,291682,iPhone
13485,291682,Lightning Charging Cable
13503,291699,Lightning Charging Cable
13504,291699,Wired Headphones
13537,291732,Vareebadd Phone
13538,291732,USB-C Charging Cable
13584,291778,ThinkPad Laptop
13585,291778,27in FHD Monitor
13608,291800,Google Phone
13609,291800,USB-C Charging Cable
13619,291810,Google Phone
13620,291810,Wired Headphones
13648,291838,Bose SoundSport Headphones
13649,291838,Google Phone
13657,291846,Google Phone
13658,291846,USB-C Charging Cable
13730,291916,iPhone
13731,291916,Apple Airpods Headphones
13756,291940,iPhone
13757,291940,Apple Airpods Headphones
13804,291986,Lightning Charging Cable
13805,291986,Bose SoundSport Headphones
13810,291991,Vareebadd Phone
13811,291991,USB-C Charging Cable
13812,291991,Wired Headphones
13919,292098,Google Phone
13920,292098,USB-C Charging Cable
13921,292098,Lightning Charging Cable
14039,292216,Google Phone
14040,292216,USB-C Charging Cable
14044,292220,Vareebadd Phone
14045,292220,USB-C Charging Cable
14055,292230,Google Phone
14056,292230,USB-C Charging Cable
14057,292230,Bose SoundSport Headphones
14103,292276,Vareebadd Phone
14104,292276,Bose SoundSport Headphones
14108,292280,iPhone
14109,292280,Lightning Charging Cable
14153,292324,Google Phone
14154,292324,USB-C Charging Cable
14196,292364,AA Batteries (4-pack)
14197,292364,27in FHD Monitor
14209,292376,iPhone
14210,292376,Lightning Charging Cable
14251,292417,Wired Headphones
14252,292417,USB-C Charging Cable
14281,292446,Bose SoundSport Headphones
14282,292446,Apple Airpods Headphones
14344,292508,Lightning Charging Cable
14345,292508,27in FHD Monitor
14346,292509,Vareebadd Phone
14347,292509,USB-C Charging Cable
14351,292513,AA Batteries (4-pack)
14352,292513,34in Ultrawide Monitor
14378,292539,Google Phone
14379,292539,USB-C Charging Cable
14380,292539,Wired Headphones
14468,292627,Flatscreen TV
14469,292627,34in Ultrawide Monitor
14493,292651,Vareebadd Phone
14494,292651,Google Phone
14503,292660,AAA Batteries (4-pack)
14504,292660,34in Ultrawide Monitor
14518,292674,AAA Batteries (4-pack)
14519,292674,AAA Batteries (4-pack)
14533,292688,USB-C Charging Cable
14534,292688,Wired Headphones
14555,292709,Wired Headphones
14556,292709,Lightning Charging Cable
14574,292727,Google Phone
14575,292727,USB-C Charging Cable
14605,292757,34in Ultrawide Monitor
14606,292757,AAA Batteries (4-pack)
14608,292759,27in FHD Monitor
14609,292759,Wired Headphones
14668,292818,Google Phone
14669,292818,USB-C Charging Cable
14676,292825,Bose SoundSport Headphones
14677,292825,27in FHD Monitor
14728,292876,27in FHD Monitor
14729,292876,USB-C Charging Cable
14759,292906,Vareebadd Phone
14760,292906,USB-C Charging Cable
14762,292908,27in 4K Gaming Monitor
14763,292908,Macbook Pro Laptop
14775,292920,iPhone
14776,292920,Apple Airpods Headphones
14791,292935,Google Phone
14792,292935,Wired Headphones
14826,292969,AA Batteries (4-pack)
14827,292969,Apple Airpods Headphones
14832,292974,Google Phone
14833,292974,Wired Headphones
14843,292984,Vareebadd Phone
14844,292984,USB-C Charging Cable
14870,293010,Lightning Charging Cable
14871,293010,27in 4K Gaming Monitor
14885,293024,iPhone
14886,293024,Wired Headphones
14923,293061,iPhone
14924,293061,Wired Headphones
14942,293079,AA Batteries (4-pack)
14943,293079,AAA Batteries (4-pack)
14972,293108,iPhone
14973,293108,Lightning Charging Cable
14987,293121,iPhone
14988,293121,Lightning Charging Cable
14998,293131,iPhone
14999,293131,Apple Airpods Headphones
15024,293155,iPhone
15025,293155,Lightning Charging Cable
15030,293160,AAA Batteries (4-pack)
15031,293160,iPhone
15072,293201,USB-C Charging Cable
15073,293201,27in 4K Gaming Monitor
15122,293250,34in Ultrawide Monitor
15123,293250,AA Batteries (4-pack)
15159,293285,Google Phone
15160,293285,USB-C Charging Cable
15193,293318,AA Batteries (4-pack)
15194,293318,Wired Headphones
15216,293340,AAA Batteries (4-pack)
15217,293340,Google Phone
15239,293361,Lightning Charging Cable
15240,293361,27in 4K Gaming Monitor
15325,293445,Lightning Charging Cable
15326,293445,Bose SoundSport Headphones
15350,293469,Google Phone
15351,293469,Wired Headphones
15367,293485,iPhone
15368,293485,Lightning Charging Cable
15369,293485,Wired Headphones
15404,293520,Apple Airpods Headphones
15405,293520,Google Phone
15446,293560,27in 4K Gaming Monitor
15447,293560,Wired Headphones
15499,293612,ThinkPad Laptop
15500,293612,Apple Airpods Headphones
15506,293618,Google Phone
15507,293618,USB-C Charging Cable
15511,293622,ThinkPad Laptop
15512,293622,AAA Batteries (4-pack)
15537,293647,iPhone
15538,293647,Lightning Charging Cable
15556,293664,Bose SoundSport Headphones
15557,293664,20in Monitor
15577,293684,iPhone
15578,293684,Wired Headphones
15588,293694,Vareebadd Phone
15589,293694,USB-C Charging Cable
15641,293746,Vareebadd Phone
15642,293746,Apple Airpods Headphones
15646,293750,Vareebadd Phone
15647,293750,Wired Headphones
15661,293764,Google Phone
15662,293764,Wired Headphones
15722,293824,Google Phone
15723,293824,Wired Headphones
15737,293838,iPhone
15738,293838,Lightning Charging Cable
15743,293843,iPhone
15744,293843,AA Batteries (4-pack)
15775,293874,Google Phone
15776,293874,USB-C Charging Cable
15777,293875,Google Phone
15778,293875,USB-C Charging Cable
15793,293890,iPhone
15794,293890,Lightning Charging Cable
15813,293909,USB-C Charging Cable
15814,293909,27in FHD Monitor
15821,293916,AA Batteries (4-pack)
15822,293916,ThinkPad Laptop
15823,293917,AA Batteries (4-pack)
15824,293917,Wired Headphones
15841,293934,Macbook Pro Laptop
15842,293934,Google Phone
15855,293947,Vareebadd Phone
15856,293947,USB-C Charging Cable
15861,293952,34in Ultrawide Monitor
15862,293952,Bose SoundSport Headphones
15868,293958,Lightning Charging Cable
15869,293958,Apple Airpods Headphones
15887,293976,AAA Batteries (4-pack)
15888,293976,Google Phone
15948,294035,Lightning Charging Cable
15949,294035,Apple Airpods Headphones
15970,294056,Google Phone
15971,294056,Bose SoundSport Headphones
15972,294056,Wired Headphones
16008,294092,20in Monitor
16009,294092,USB-C Charging Cable
16033,294115,27in FHD Monitor
16034,294115,Wired Headphones
16057,294138,20in Monitor
16058,294138,Wired Headphones
16067,294147,iPhone
16068,294147,Lightning Charging Cable
16093,294172,Bose SoundSport Headphones
16094,294172,Lightning Charging Cable
16112,294190,AAA Batteries (4-pack)
16113,294190,iPhone
16114,294191,Apple Airpods Headphones
16115,294191,USB-C Charging Cable
16123,294199,iPhone
16124,294199,Lightning Charging Cable
16125,294199,Apple Airpods Headphones
16140,294214,iPhone
16141,294214,Wired Headphones
16205,294278,Vareebadd Phone
16206,294278,Bose SoundSport Headphones
16242,294314,iPhone
16243,294314,Apple Airpods Headphones
16289,294360,Google Phone
16290,294360,Bose SoundSport Headphones
16311,294381,iPhone
16312,294381,Lightning Charging Cable
16362,294430,Wired Headphones
16363,294430,Bose SoundSport Headphones
16372,294439,USB-C Charging Cable
16373,294439,Lightning Charging Cable
16408,294474,iPhone
16409,294474,Lightning Charging Cable
16419,294484,Wired Headphones
16420,294484,Apple Airpods Headphones
16437,294501,Lightning Charging Cable
16438,294501,AA Batteries (4-pack)
16463,294526,Google Phone
16464,294526,Wired Headphones
16521,294583,iPhone
16522,294583,Lightning Charging Cable
16529,294590,AA Batteries (4-pack)
16530,294590,Lightning Charging Cable
16531,294591,iPhone
16532,294591,Apple Airpods Headphones
16539,294598,Google Phone
16540,294598,USB-C Charging Cable
16557,294615,AA Batteries (4-pack)
16558,294615,34in Ultrawide Monitor
16583,294640,Lightning Charging Cable
16584,294640,iPhone
16603,294659,Apple Airpods Headphones
16604,294659,Bose SoundSport Headphones
16613,294668,USB-C Charging Cable
16614,294668,20in Monitor
16615,294669,AAA Batteries (4-pack)
16616,294669,Lightning Charging Cable
16618,294671,Google Phone
16619,294671,USB-C Charging Cable
16667,294718,iPhone
16668,294718,Lightning Charging Cable
16670,294720,iPhone
16671,294720,ThinkPad Laptop
16683,294732,AAA Batteries (4-pack)
16684,294732,Apple Airpods Headphones
16689,294737,AA Batteries (4-pack)
16690,294737,Lightning Charging Cable
16750,294796,iPhone
16751,294796,Lightning Charging Cable
16767,294811,Wired Headphones
16768,294811,Bose SoundSport Headphones
16788,294830,iPhone
16789,294830,Lightning Charging Cable
16790,294830,Apple Airpods Headphones
16792,294832,Macbook Pro Laptop
16793,294832,34in Ultrawide Monitor
16801,294840,Lightning Charging Cable
16802,294840,USB-C Charging Cable
16824,294862,27in FHD Monitor
16825,294862,AA Batteries (4-pack)
16848,294885,iPhone
16849,294885,Apple Airpods Headphones
16870,294906,iPhone
16871,294906,Lightning Charging Cable
16965,294999,iPhone
16966,294999,Lightning Charging Cable
16969,295002,Bose SoundSport Headphones
16970,295002,Apple Airpods Headphones
16983,295015,AAA Batteries (4-pack)
16984,295015,20in Monitor
16993,295024,Google Phone
16994,295024,USB-C Charging Cable
16995,295024,Wired Headphones
17010,295039,Apple Airpods Headphones
17011,295039,20in Monitor
17049,295076,Google Phone
17050,295076,USB-C Charging Cable
17077,295103,Bose SoundSport Headphones
17078,295103,AAA Batteries (4-pack)
17096,295121,Lightning Charging Cable
17097,295121,Bose SoundSport Headphones
17183,295206,Google Phone
17184,295206,Bose SoundSport Headphones
17190,295212,iPhone
17191,295212,Wired Headphones
17193,295214,iPhone
17194,295214,Lightning Charging Cable
17228,295247,Lightning Charging Cable
17229,295247,Wired Headphones
17295,295312,Google Phone
17296,295312,USB-C Charging Cable
17319,295335,iPhone
17320,295335,Lightning Charging Cable
17385,295399,iPhone
17386,295399,Apple Airpods Headphones
17395,295408,Vareebadd Phone
17396,295408,USB-C Charging Cable
17435,295447,Vareebadd Phone
17436,295447,Wired Headphones
17478,295487,Apple Airpods Headphones
17479,295487,Macbook Pro Laptop
17505,295513,iPhone
17506,295513,Lightning Charging Cable
17519,295526,Apple Airpods Headphones
17520,295526,27in FHD Monitor
17528,295534,Google Phone
17529,295534,USB-C Charging Cable
17594,295599,iPhone
17595,295599,Apple Airpods Headphones
62,259420,Google Phone
63,259420,USB-C Charging Cable
65,259422,Google Phone
66,259422,USB-C Charging Cable
82,259438,iPhone
83,259438,Lightning Charging Cable
103,259458,34in Ultrawide Monitor
104,259458,ThinkPad Laptop
123,259477,LG Dryer
124,259477,AAA Batteries (4-pack)
176,259529,iPhone
177,259529,Apple Airpods Headphones
178,259529,Wired Headphones
186,259537,AAA Batteries (4-pack)
187,259537,USB-C Charging Cable
204,259554,Apple Airpods Headphones
205,259554,USB-C Charging Cable
235,259584,iPhone
236,259584,Lightning Charging Cable
259,259607,iPhone
260,259607,Lightning Charging Cable
273,259620,Google Phone
274,259620,USB-C Charging Cable
330,259675,Apple Airpods Headphones
331,259675,Wired Headphones
344,259688,AA Batteries (4-pack)
345,259688,Bose SoundSport Headphones
354,259697,Google Phone
355,259697,USB-C Charging Cable
360,259702,Vareebadd Phone
361,259702,Wired Headphones
364,259705,Google Phone
365,259705,USB-C Charging Cable
454,259794,AAA Batteries (4-pack)
455,259794,iPhone
484,259823,Bose SoundSport Headphones
485,259823,27in 4K Gaming Monitor
497,259835,Google Phone
498,259835,Bose SoundSport Headphones
501,259838,ThinkPad Laptop
502,259838,USB-C Charging Cable
528,259862,iPhone
529,259862,Lightning Charging Cable
546,259879,Vareebadd Phone
547,259879,USB-C Charging Cable
591,259923,AA Batteries (4-pack)
592,259923,AAA Batteries (4-pack)
593,259924,Google Phone
594,259924,USB-C Charging Cable
595,259925,Lightning Charging Cable
596,259925,27in FHD Monitor
607,259936,Wired Headphones
608,259936,34in Ultrawide Monitor
637,259965,Bose SoundSport Headphones
638,259965,34in Ultrawide Monitor
666,259993,Lightning Charging Cable
667,259993,AA Batteries (4-pack)
675,260001,Google Phone
676,260001,USB-C Charging Cable
681,260006,Google Phone
682,260006,USB-C Charging Cable
693,260017,iPhone
694,260017,AAA Batteries (4-pack)
700,260023,Vareebadd Phone
701,260023,USB-C Charging Cable
722,260044,USB-C Charging Cable
723,260044,27in FHD Monitor
734,260055,ThinkPad Laptop
735,260055,34in Ultrawide Monitor
807,260127,iPhone
808,260127,Lightning Charging Cable
809,260127,Wired Headphones
817,260135,34in Ultrawide Monitor
818,260135,AA Batteries (4-pack)
868,260183,Bose SoundSport Headphones
869,260183,Lightning Charging Cable
902,260215,Google Phone
903,260215,USB-C Charging Cable
907,260219,27in FHD Monitor
908,260219,USB-C Charging Cable
914,260225,Lightning Charging Cable
915,260225,20in Monitor
916,260226,iPhone
917,260226,Lightning Charging Cable
942,260251,AAA Batteries (4-pack)
943,260251,Google Phone
986,260293,Google Phone
987,260293,Wired Headphones
994,260300,Vareebadd Phone
995,260300,USB-C Charging Cable
1041,260346,iPhone
1042,260346,Lightning Charging Cable
1049,260353,iPhone
1050,260353,Lightning Charging Cable
1069,260372,Vareebadd Phone
1070,260372,Wired Headphones
1127,260429,iPhone
1128,260429,Apple Airpods Headphones
1150,260451,Vareebadd Phone
1151,260451,USB-C Charging Cable
1202,260501,Google Phone
1203,260501,USB-C Charging Cable
1228,260526,AA Batteries (4-pack)
1229,260526,Bose SoundSport Headphones
1253,260550,Vareebadd Phone
1254,260550,Wired Headphones
1264,260560,AAA Batteries (4-pack)
1265,260560,Lightning Charging Cable
1284,260579,Google Phone
1285,260579,Apple Airpods Headphones
1326,260620,iPhone
1327,260620,LG Washing Machine
1331,260624,AA Batteries (4-pack)
1332,260624,Macbook Pro Laptop
1384,260676,Macbook Pro Laptop
1385,260676,USB-C Charging Cable
1405,260695,AA Batteries (4-pack)
1406,260695,Wired Headphones
1408,260697,Google Phone
1409,260697,Wired Headphones
1457,260743,USB-C Charging Cable
1458,260743,27in FHD Monitor
1467,260752,USB-C Charging Cable
1468,260752,Flatscreen TV
1475,260759,Vareebadd Phone
1476,260759,USB-C Charging Cable
1480,260763,iPhone
1481,260763,Apple Airpods Headphones
1490,260772,iPhone
1491,260772,Lightning Charging Cable
1515,260796,Google Phone
1516,260796,USB-C Charging Cable
1523,260803,iPhone
1524,260803,Apple Airpods Headphones
1534,260813,iPhone
1535,260813,Lightning Charging Cable
1622,260898,iPhone
1623,260898,Lightning Charging Cable
1634,260909,AAA Batteries (4-pack)
1635,260909,20in Monitor
1641,260915,Vareebadd Phone
1642,260915,USB-C Charging Cable
1721,260994,Google Phone
1722,260994,USB-C Charging Cable
1723,260995,27in 4K Gaming Monitor
1724,260995,Bose SoundSport Headphones
1828,261098,Google Phone
1829,261098,USB-C Charging Cable
1863,261132,Google Phone
1864,261132,USB-C Charging Cable
1868,261136,Google Phone
1869,261136,USB-C Charging Cable
1882,261149,Google Phone
1883,261149,Wired Headphones
1924,261190,Google Phone
1925,261190,USB-C Charging Cable
1927,261192,AAA Batteries (4-pack)
1928,261192,Lightning Charging Cable
1977,261240,Google Phone
1978,261240,USB-C Charging Cable
2022,261284,Google Phone
2023,261284,USB-C Charging Cable
2041,261301,iPhone
2042,261301,Apple Airpods Headphones
2141,261400,iPhone
2142,261400,Wired Headphones
2209,261466,iPhone
2210,261466,Wired Headphones
2214,261470,Vareebadd Phone
2215,261470,USB-C Charging Cable
2241,261496,iPhone
2242,261496,Wired Headphones
2249,261503,Lightning Charging Cable
2250,261503,20in Monitor
2282,261535,iPhone
2283,261535,Wired Headphones
